premium_id,policy_id,amount,payment_method_id,due_date
9705,10704,92.25,102,6/2/2026
9706,10705,97.35,100,5/1/2026
9707,10706,26.4,101,7/16/2026
9708,10707,19.8,102,10/8/2026
9709,10708,21.9,100,2/26/2026
9710,10709,94.6,101,7/11/2026
9711,10710,7.05,102,9/7/2026
9712,10711,91.3,100,9/5/2026
9713,10712,5.9,101,12/23/2026
9714,10713,86.35,102,10/1/2026
9715,10714,36.1,100,2/25/2026
9716,10715,96.45,101,4/3/2026
9717,10716,63.25,102,6/5/2026
9718,10717,84.4,100,9/4/2026
9719,10718,66.45,101,5/15/2026
9720,10719,75.75,102,8/2/2026
9721,10720,70.1,100,9/6/2026
9722,10721,97.9,101,11/11/2026
9723,10722,77.65,102,12/18/2026
9724,10723,22.8,100,3/27/2026
9725,10724,56.05,101,12/26/2026
9726,10725,20.25,102,7/5/2026
9727,10726,31.2,100,10/23/2026
9728,10727,34.15,101,6/3/2026
9729,10728,16.25,102,6/22/2026
9730,10729,40.4,100,2/8/2026
9731,10730,55.45,101,9/12/2026
9732,10731,53.45,102,6/1/2026
9733,10732,1.55,100,9/22/2026
9734,10733,78.1,101,12/5/2026
9735,10734,54.2,102,6/21/2026
9736,10735,73.25,100,6/23/2026
9737,10736,12.45,101,7/25/2026
9738,10737,25.3,102,4/18/2026
9739,10738,42.7,100,9/24/2026
9740,10739,74.55,101,9/16/2026
9741,10740,29.15,102,3/16/2026
9742,10741,100.1,100,10/26/2026
9743,10742,9.85,101,3/7/2026
9744,10743,72.8,102,12/1/2026
9745,10744,11.5,100,2/23/2026
9746,10745,56,101,3/23/2026
9747,10746,82.15,102,9/15/2026
9748,10747,95.25,100,7/7/2026
9749,10748,55.6,101,8/15/2026
9750,10749,35.85,102,8/14/2026
9751,10750,17.75,100,6/11/2026
9752,10751,13.2,101,5/7/2026
9753,10752,6.2,102,5/21/2026
9754,10753,41.45,100,8/26/2026
9755,10754,78.7,101,6/15/2026
9756,10755,96.4,102,9/16/2026
9757,10756,88.8,100,12/20/2026
9758,10757,11.85,101,8/27/2026
9759,10758,51,102,7/23/2026
9760,10759,21.1,100,2/13/2026
9761,10760,9.8,101,10/2/2026
9762,10761,39.1,102,12/24/2026
9763,10762,75.1,100,2/8/2026
9764,10763,34,101,6/26/2026
9765,10764,8.5,102,10/4/2026
9766,10765,90.9,100,12/8/2026
9767,10766,11.8,101,10/17/2026
9768,10767,25.6,102,11/5/2026
9769,10768,7.3,100,10/13/2026
9770,10769,30.15,101,4/6/2026
9771,10770,44.1,102,4/1/2026
9772,10771,87.3,100,3/7/2026
9773,10772,17.9,101,11/14/2026
9774,10773,80.55,102,6/7/2026
9775,10774,43.45,100,6/12/2026
9776,10775,34.8,101,12/5/2026
9777,10776,44.6,102,6/3/2026
9778,10777,87.05,100,3/1/2026
9779,10778,84.45,101,11/27/2026
9780,10779,3.05,102,6/13/2026
9781,10780,87.9,100,2/27/2026
9782,10781,91,101,5/14/2026
9783,10782,16.7,102,10/16/2026
9784,10783,20.05,100,5/25/2026
9785,10784,72.05,101,12/13/2026
9786,10785,11.75,102,4/4/2026
9787,10786,43.75,100,11/2/2026
9788,10787,31.55,101,2/21/2026
9789,10788,35.05,102,9/16/2026
9790,10789,67.7,100,7/12/2026
9791,10790,42.2,101,3/25/2026
9792,10791,86.75,102,8/24/2026
9793,10792,14.1,100,8/12/2026
9794,10793,79.85,101,6/13/2026
9795,10794,62.75,102,3/19/2026
9796,10795,49.25,100,6/13/2026
9797,10796,11.4,101,2/15/2026
9798,10797,42.7,102,10/7/2026
9799,10798,87.9,100,6/4/2026
9800,10799,23.3,101,8/1/2026
9801,10800,61.85,102,8/16/2026
9802,10801,64.9,100,5/10/2026
9803,10802,66.45,101,12/11/2026
9804,10803,53.05,102,9/7/2026
9805,10804,83.2,100,2/5/2026
9806,10805,17,101,5/5/2026
9807,10806,40.85,102,12/1/2026
9808,10807,69.1,100,3/17/2026
9809,10808,28.3,101,9/1/2026
9810,10809,91.45,102,4/3/2026
9811,10810,61.95,100,4/22/2026
9812,10811,32.9,101,3/2/2026
9813,10812,13.8,102,6/12/2026
9814,10813,76.8,100,3/18/2026
9815,10814,5.45,101,8/14/2026
9816,10815,73.15,102,5/25/2026
9817,10816,78.05,100,12/20/2026
9818,10817,58.1,101,7/2/2026
9819,10818,46.95,102,12/22/2026
9820,10819,84.85,100,6/17/2026
9821,10820,98.95,101,6/6/2026
9822,10821,81.1,102,12/1/2026
9823,10822,92.45,100,10/25/2026
9824,10823,27.75,101,3/6/2026
9825,10824,86.85,102,2/10/2026
9826,10825,72,100,5/17/2026
9827,10826,100.9,101,8/1/2026
9828,10827,33.45,102,4/17/2026
9829,10828,77.5,100,5/8/2026
9830,10829,72.85,101,4/16/2026
9831,10830,26.05,102,12/2/2026
9832,10831,58.15,100,2/1/2026
9833,10832,63.8,101,7/23/2026
9834,10833,60.25,102,4/25/2026
9835,10834,43.75,100,6/5/2026
9836,10835,60.45,101,11/1/2026
9837,10836,81.7,102,7/24/2026
9838,10837,67.7,100,5/2/2026
9839,10838,68.75,101,3/4/2026
9840,10839,97.1,102,8/9/2026
9841,10840,63.4,100,4/4/2026
9842,10841,61.2,101,2/22/2026
9843,10842,72.2,102,2/18/2026
9844,10843,99.35,100,11/13/2026
9845,10844,19.7,101,10/7/2026
9846,10845,66.8,102,2/20/2026
9847,10846,10.3,100,5/4/2026
9848,10847,10.45,101,7/9/2026
9849,10848,79.9,102,4/1/2026
9850,10849,74,100,10/11/2026
9851,10850,37.5,101,11/4/2026
9852,10851,6.1,102,9/14/2026
9853,10852,99.7,100,8/11/2026
9854,10853,23.2,101,3/6/2026
9855,10854,34.6,102,2/14/2026
9856,10855,58.9,100,11/2/2026
9857,10856,41.7,101,6/15/2026
9858,10857,62.7,102,4/12/2026
9859,10858,86.55,100,2/23/2026
9860,10859,6.6,101,12/13/2026
9861,10860,19.45,102,6/26/2026
9862,10861,7.9,100,4/13/2026
9863,10862,17.25,101,10/6/2026
9864,10863,18.2,102,2/19/2026
9865,10864,16.2,100,12/6/2026
9866,10865,96.7,101,4/15/2026
9867,10866,20.5,102,5/3/2026
9868,10867,52.15,100,12/9/2026
9869,10868,39.25,101,2/16/2026
9870,10869,82.4,102,12/5/2026
9871,10870,47.6,100,12/11/2026
9872,10871,23,101,11/14/2026
9873,10872,14.65,102,5/16/2026
9874,10873,44.85,100,3/25/2026
9875,10874,92.6,101,3/2/2026
9876,10875,58.2,102,5/3/2026
9877,10876,76.05,100,10/20/2026
9878,10877,86.3,101,2/17/2026
9879,10878,22.25,102,2/7/2026
9880,10879,81.8,100,2/3/2026
9881,10880,96.9,101,4/20/2026
9882,10881,59.5,102,5/20/2026
9883,10882,35.5,100,7/22/2026
9884,10883,73.4,101,10/14/2026
9885,10884,24.2,102,6/23/2026
9886,10885,75,100,11/24/2026
9887,10886,75.5,101,5/21/2026
9888,10887,82.5,102,2/24/2026
9889,10888,15.45,100,6/3/2026
9890,10889,58.3,101,11/17/2026
9891,10890,78.15,102,6/5/2026
9892,10891,12.9,100,11/22/2026
9893,10892,3.05,101,10/27/2026
9894,10893,59.65,102,4/3/2026
9895,10894,94.25,100,2/17/2026
9896,10895,51,101,7/20/2026
9897,10896,56.95,102,4/18/2026
9898,10897,14.4,100,6/13/2026
9899,10898,23.65,101,5/19/2026
9900,10899,62.75,102,9/14/2026
9901,10900,79.35,100,12/20/2026
9902,10901,23.85,101,11/1/2026
9903,10902,30,102,7/19/2026
9904,10903,5.6,100,12/18/2026
9905,10904,8.2,101,6/1/2026
9906,10905,4.25,102,8/21/2026
9907,10906,14.8,100,7/14/2026
9908,10907,11.35,101,7/20/2026
9909,10908,88.25,102,2/6/2026
9910,10909,47.95,100,5/21/2026
9911,10910,97.5,101,12/7/2026
9912,10911,45.15,102,10/26/2026
9913,10912,60.85,100,4/20/2026
9914,10913,42.25,101,11/3/2026
9915,10914,20.9,102,5/22/2026
9916,10915,13,100,5/13/2026
9917,10916,60.65,101,2/13/2026
9918,10917,12.3,102,6/25/2026
9919,10918,19.95,100,8/18/2026
9920,10919,100.35,101,10/1/2026
9921,10920,76,102,4/26/2026
9922,10921,79.85,100,7/24/2026
9923,10922,67.5,101,12/9/2026
9924,10923,4,102,5/1/2026
9925,10924,43.35,100,10/3/2026
9926,10925,77.7,101,2/10/2026
9927,10926,59.55,102,4/11/2026
9928,10927,78.4,100,5/21/2026
9929,10928,3.55,101,9/9/2026
9930,10929,73.9,102,5/26/2026
9931,10930,90.25,100,3/7/2026
9932,10931,25.5,101,6/25/2026
9933,10932,67.9,102,9/13/2026
9934,10933,85.3,100,10/16/2026
9935,10934,79.05,101,7/10/2026
9936,10935,81.2,102,7/7/2026
9937,10936,37.45,100,2/11/2026
9938,10937,30.3,101,8/1/2026
9939,10938,68.85,102,8/10/2026
9940,10939,49.3,100,6/8/2026
9941,10940,72.9,101,4/2/2026
9942,10941,65,102,2/16/2026
9943,10942,32.65,100,2/4/2026
9944,10943,83.35,101,2/18/2026
9945,10944,94.9,102,4/11/2026
9946,10945,61.35,100,4/23/2026
9947,10946,89.1,101,11/4/2026
9948,10947,26.1,102,9/1/2026
9949,10948,83.1,100,2/9/2026
9950,10949,3.5,101,3/13/2026
9951,10950,70.8,102,7/25/2026
9952,10951,42.25,100,2/10/2026
9953,10952,53.9,101,10/24/2026
9954,10953,81.6,102,3/22/2026
9955,10954,90.9,100,2/11/2026
9956,10955,69.75,101,6/2/2026
9957,10956,78.1,102,9/19/2026
9958,10957,60,100,7/18/2026
9959,10958,16.55,101,9/16/2026
9960,10959,6.3,102,4/17/2026
9961,10960,90.95,100,5/20/2026
9962,10961,22.5,101,9/14/2026
9963,10962,32.15,102,10/27/2026
9964,10963,69.05,100,11/26/2026
9965,10964,58.45,101,8/22/2026
9966,10965,64.1,102,9/4/2026
9967,10966,44.4,100,9/21/2026
9968,10967,55.4,101,5/16/2026
9969,10968,89,102,4/26/2026
9970,10969,45.35,100,2/10/2026
9971,10970,17.5,101,8/27/2026
9972,10971,85.7,102,2/18/2026
9973,10972,11.5,100,11/7/2026
9974,10973,72.65,101,12/14/2026
9975,10974,46,102,6/2/2026
9976,10975,1.15,100,2/27/2026
9977,10976,9.15,101,4/24/2026
9978,10977,95.6,102,8/13/2026
9979,10978,12.5,100,8/22/2026
9980,10979,33.3,101,10/7/2026
9981,10980,18.25,102,9/1/2026
9982,10981,55.1,100,9/18/2026
9983,10982,17.85,101,2/9/2026
9984,10983,26.9,102,2/23/2026
9985,10984,85.15,100,10/21/2026
9986,10985,96.9,101,4/14/2026
9987,10986,80.65,102,5/11/2026
9988,10987,27.75,100,9/17/2026
9989,10988,37.85,101,12/14/2026
9990,10989,4.85,102,7/27/2026
9991,10990,39.15,100,10/19/2026
9992,10991,51.7,101,4/16/2026
9993,10992,95.35,102,10/24/2026
9994,10993,92.95,100,7/14/2026
9995,10994,90.1,101,2/9/2026
9996,10995,98.1,102,3/4/2026
9997,10996,36.5,100,2/8/2026
9998,10997,60.85,101,8/18/2026
9999,10998,81.7,102,9/8/2026
10000,10999,77.6,100,8/17/2026
10001,11000,25.95,101,5/2/2026
10002,11001,9.3,102,6/27/2026
10003,11002,81.2,100,2/8/2026
10004,11003,54.85,101,9/19/2026
10005,11004,9,102,5/17/2026
10006,11005,9.9,100,3/19/2026
10007,11006,43.1,101,2/8/2026
10008,11007,25.65,102,7/17/2026
10009,11008,22.7,100,4/27/2026
10010,11009,33.05,101,2/1/2026
10011,11010,23.2,102,4/10/2026
10012,11011,93.05,100,10/14/2026
10013,11012,28.5,101,2/14/2026
10014,11013,24.85,102,2/11/2026
10015,11014,35.1,100,4/15/2026
10016,11015,36.55,101,6/18/2026
10017,11016,4.6,102,7/17/2026
10018,11017,53.85,100,9/21/2026
10019,11018,94.45,101,4/26/2026
10020,11019,10.65,102,7/25/2026
10021,11020,34.5,100,6/5/2026
10022,11021,69.8,101,2/5/2026
10023,11022,94.7,102,4/18/2026
10024,11023,50.2,100,2/23/2026
10025,11024,77.25,101,6/15/2026
10026,11025,10.15,102,7/5/2026
10027,11026,22.55,100,3/23/2026
10028,11027,1.2,101,6/8/2026
10029,11028,9.05,102,6/19/2026
10030,11029,98.2,100,7/18/2026
10031,11030,56.5,101,11/19/2026
10032,11031,29.8,102,10/26/2026
10033,11032,88.35,100,2/15/2026
10034,11033,90.35,101,2/4/2026
10035,11034,68.55,102,10/2/2026
10036,11035,84.15,100,6/10/2026
10037,11036,98.7,101,7/6/2026
10038,11037,87.95,102,11/11/2026
10039,11038,39.7,100,7/8/2026
10040,11039,58.2,101,9/12/2026
10041,11040,83.65,102,8/24/2026
10042,11041,64.2,100,8/17/2026
10043,11042,90.1,101,3/27/2026
10044,11043,74.95,102,11/4/2026
10045,11044,1.15,100,10/2/2026
10046,11045,46.2,101,12/12/2026
10047,11046,64.55,102,7/19/2026
10048,11047,2.25,100,3/2/2026
10049,11048,27.2,101,12/1/2026
10050,11049,19.3,102,10/2/2026
10051,11050,87,100,3/11/2026
10052,11051,78.45,101,8/17/2026
10053,11052,51.25,102,8/4/2026
10054,11053,23.4,100,8/12/2026
10055,11054,12.3,101,3/7/2026
10056,11055,42.05,102,4/24/2026
10057,11056,29,100,3/6/2026
10058,11057,75.4,101,3/8/2026
10059,11058,78.8,102,10/5/2026
10060,11059,61.95,100,10/5/2026
10061,11060,22.2,101,5/2/2026
10062,11061,48,102,10/9/2026
10063,11062,63.65,100,3/5/2026
10064,11063,38.6,101,10/1/2026
10065,11064,70.05,102,10/1/2026
10066,11065,12.1,100,6/6/2026
10067,11066,11.7,101,2/27/2026
10068,11067,3.8,102,7/4/2026
10069,11068,58.15,100,4/7/2026
10070,11069,18,101,8/22/2026
10071,11070,79.95,102,4/23/2026
10072,11071,88.8,100,2/17/2026
10073,11072,87.25,101,8/3/2026
10074,11073,61.55,102,3/19/2026
10075,11074,23.45,100,10/17/2026
10076,11075,93.2,101,9/10/2026
10077,11076,61.6,102,8/5/2026
10078,11077,17.9,100,8/16/2026
10079,11078,85.3,101,5/9/2026
10080,11079,94.7,102,3/21/2026
10081,11080,89.15,100,3/18/2026
10082,11081,94.55,101,4/1/2026
10083,11082,4.8,102,2/14/2026
10084,11083,48.45,100,3/26/2026
10085,11084,91.75,101,9/22/2026
10086,11085,27.7,102,2/19/2026
10087,11086,93.65,100,6/7/2026
10088,11087,27.65,101,3/1/2026
10089,11088,36.35,102,7/22/2026
10090,11089,84.95,100,2/26/2026
10091,11090,69.25,101,10/21/2026
10092,11091,10.55,102,5/5/2026
10093,11092,90.6,100,11/21/2026
10094,11093,93.65,101,8/13/2026
10095,11094,37.7,102,12/23/2026
10096,11095,60.7,100,8/1/2026
10097,11096,3.55,101,2/24/2026
10098,11097,68.5,102,2/12/2026
10099,11098,9.1,100,6/1/2026
10100,11099,55.8,101,2/17/2026
10101,11100,42.5,102,4/27/2026
10102,11101,42,100,10/15/2026
10103,11102,26.1,101,11/8/2026
10104,11103,32.45,102,5/19/2026
10105,11104,22.8,100,4/4/2026
10106,11105,39.75,101,9/18/2026
10107,11106,56.85,102,12/21/2026
10108,11107,21.9,100,6/24/2026
10109,11108,69.05,101,6/14/2026
10110,11109,10.7,102,2/8/2026
10111,11110,40.45,100,10/17/2026
10112,11111,79.2,101,8/11/2026
10113,11112,98.85,102,11/23/2026
10114,11113,34.95,100,6/3/2026
10115,11114,7.7,101,9/4/2026
10116,11115,95.7,102,5/15/2026
10117,11116,19.5,100,7/23/2026
10118,11117,60.7,101,2/24/2026
10119,11118,1.65,102,11/5/2026
10120,11119,1.85,100,4/13/2026
10121,11120,47.8,101,4/5/2026
10122,11121,59.45,102,2/8/2026
10123,11122,16.6,100,3/21/2026
10124,11123,96.2,101,3/9/2026
10125,11124,61,102,11/1/2026
10126,11125,42.85,100,7/22/2026
10127,11126,30.6,101,11/25/2026
10128,11127,92.8,102,8/15/2026
10129,11128,68.4,100,2/1/2026
10130,11129,5.9,101,8/10/2026
10131,11130,86.8,102,2/3/2026
10132,11131,29.75,100,12/24/2026
10133,11132,69.05,101,8/27/2026
10134,11133,12.05,102,12/20/2026
10135,11134,76.6,100,2/26/2026
10136,11135,85.95,101,12/10/2026
10137,11136,36.35,102,8/27/2026
10138,11137,19.15,100,11/7/2026
10139,11138,4.65,101,10/26/2026
10140,11139,34.1,102,12/5/2026
10141,11140,100.45,100,9/22/2026
10142,11141,44.7,101,10/17/2026
10143,11142,91.4,102,4/2/2026
10144,11143,5.8,100,5/18/2026
10145,11144,98.6,101,12/11/2026
10146,11145,52.15,102,9/7/2026
10147,11146,86.6,100,9/24/2026
10148,11147,76.85,101,9/18/2026
10149,11148,49.6,102,6/16/2026
10150,11149,98.8,100,7/21/2026
10151,11150,49.75,101,8/19/2026
10152,11151,88.25,102,2/12/2026
10153,11152,25.05,100,12/1/2026
10154,11153,83.35,101,10/13/2026
10155,11154,81.4,102,2/8/2026
10156,11155,100.5,100,10/24/2026
10157,11156,96.85,101,5/14/2026
10158,11157,20.35,102,5/26/2026
10159,11158,79.1,100,12/19/2026
10160,11159,81.9,101,11/17/2026
10161,11160,60.7,102,3/17/2026
10162,11161,35.1,100,8/5/2026
10163,11162,63.95,101,7/6/2026
10164,11163,84.5,102,7/26/2026
10165,11164,11.1,100,8/10/2026
10166,11165,47.9,101,12/27/2026
10167,11166,41.2,102,11/12/2026
10168,11167,99.8,100,2/26/2026
10169,11168,54.3,101,12/8/2026
10170,11169,47.95,102,12/21/2026
10171,11170,11.1,100,6/1/2026
10172,11171,76.35,101,11/14/2026
10173,11172,74.65,102,8/21/2026
10174,11173,55.7,100,4/9/2026
10175,11174,25.45,101,5/13/2026
10176,11175,32.5,102,2/11/2026
10177,11176,17.15,100,2/11/2026
10178,11177,79.65,101,8/22/2026
10179,11178,64.05,102,5/10/2026
10180,11179,49,100,8/1/2026
10181,11180,43.65,101,11/1/2026
10182,11181,98.65,102,5/24/2026
10183,11182,24.55,100,2/27/2026
10184,11183,1.2,101,10/2/2026
10185,11184,95,102,2/17/2026
10186,11185,56.6,100,8/13/2026
10187,11186,62.55,101,2/10/2026
10188,11187,5.1,102,7/1/2026
10189,11188,21.45,100,6/3/2026
10190,11189,28.85,101,4/1/2026
10191,11190,43.5,102,3/16/2026
10192,11191,67.7,100,7/27/2026
10193,11192,11.85,101,7/12/2026
10194,11193,83.8,102,3/12/2026
10195,11194,10.2,100,10/17/2026
10196,11195,44.5,101,3/23/2026
10197,11196,81.25,102,7/26/2026
10198,11197,83.2,100,4/13/2026
10199,11198,22.8,101,2/23/2026
10200,11199,90.1,102,3/7/2026
10201,11200,47.15,100,5/23/2026
10202,11201,97.55,101,4/4/2026
10203,11202,26.8,102,6/27/2026
10204,11203,3.2,100,2/26/2026
10205,11204,55.55,101,8/9/2026
10206,11205,100.15,102,12/25/2026
10207,11206,7.5,100,3/2/2026
10208,11207,93.45,101,11/15/2026
10209,11208,32,102,8/21/2026
10210,11209,59.1,100,3/19/2026
10211,11210,57.5,101,10/18/2026
10212,11211,16.9,102,10/8/2026
10213,11212,52.15,100,10/9/2026
10214,11213,83.15,101,2/7/2026
10215,11214,14.35,102,9/22/2026
10216,11215,23.1,100,6/11/2026
10217,11216,55.5,101,5/4/2026
10218,11217,2.4,102,8/17/2026
10219,11218,58.7,100,6/1/2026
10220,11219,31.4,101,5/2/2026
10221,11220,98.05,102,9/1/2026
10222,11221,89.2,100,2/27/2026
10223,11222,86.7,101,4/6/2026
10224,11223,98.9,102,6/1/2026
10225,11224,37.6,100,10/11/2026
10226,11225,40.9,101,12/1/2026
10227,11226,29.4,102,8/1/2026
10228,11227,42.95,100,8/22/2026
10229,11228,22.65,101,10/7/2026
10230,11229,1.65,102,2/6/2026
10231,11230,30.55,100,9/7/2026
10232,11231,83.3,101,4/25/2026
10233,11232,63.45,102,5/12/2026
10234,11233,84.95,100,12/1/2026
10235,11234,39.35,101,2/8/2026
10236,11235,56.45,102,12/6/2026
10237,11236,72.7,100,4/25/2026
10238,11237,5.15,101,9/9/2026
10239,11238,67.8,102,7/25/2026
10240,11239,39.8,100,4/5/2026
10241,11240,46.95,101,8/26/2026
10242,11241,64.7,102,11/14/2026
10243,11242,94.65,100,2/5/2026
10244,11243,16.4,101,7/1/2026
10245,11244,69.5,102,10/25/2026
10246,11245,13.6,100,4/27/2026
10247,11246,20.6,101,8/20/2026
10248,11247,6,102,3/24/2026
10249,11248,27.65,100,7/24/2026
10250,11249,90.6,101,2/20/2026
10251,11250,14.3,102,2/21/2026
10252,11251,23,100,10/13/2026
10253,11252,35.4,101,8/15/2026
10254,11253,76.5,102,12/13/2026
10255,11254,100.55,100,10/11/2026
10256,11255,99.3,101,7/16/2026
10257,11256,87.7,102,4/19/2026
10258,11257,22.05,100,3/12/2026
10259,11258,51.7,101,5/3/2026
10260,11259,64.2,102,2/24/2026
10261,11260,42.9,100,12/2/2026
10262,11261,67.75,101,8/3/2026
10263,11262,89.85,102,10/12/2026
10264,11263,53.2,100,3/9/2026
10265,11264,99.05,101,5/15/2026
10266,11265,88,102,7/12/2026
10267,11266,4.25,100,4/22/2026
10268,11267,70.95,101,12/22/2026
10269,11268,79.05,102,2/3/2026
10270,11269,64.4,100,2/25/2026
10271,11270,27.05,101,8/13/2026
10272,11271,30.1,102,10/13/2026
10273,11272,87.8,100,9/10/2026
10274,11273,87.5,101,7/24/2026
10275,11274,82.4,102,3/18/2026
10276,11275,78.9,100,6/1/2026
10277,11276,89.9,101,11/12/2026
10278,11277,12.25,102,7/12/2026
10279,11278,89.95,100,8/20/2026
10280,11279,35.9,101,6/7/2026
10281,11280,50.5,102,3/23/2026
10282,11281,3.3,100,7/3/2026
10283,11282,84.55,101,4/13/2026
10284,11283,87.15,102,7/19/2026
10285,11284,54,100,8/25/2026
10286,11285,55.6,101,2/12/2026
10287,11286,69.5,102,2/20/2026
10288,11287,84.1,100,2/10/2026
10289,11288,40.8,101,2/4/2026
10290,11289,53.4,102,5/25/2026
10291,11290,29.25,100,11/7/2026
10292,11291,76.85,101,7/21/2026
10293,11292,17,102,10/22/2026
10294,11293,35.25,100,11/18/2026
10295,11294,99.9,101,7/17/2026
10296,11295,12.1,102,10/1/2026
10297,11296,81.85,100,9/25/2026
10298,11297,70.65,101,2/15/2026
10299,11298,89.65,102,10/13/2026
10300,11299,93.95,100,10/13/2026
10301,11300,67.65,101,2/7/2026
10302,11301,93.4,102,3/17/2026
10303,11302,78.55,100,5/27/2026
10304,11303,30,101,7/23/2026
10305,11304,92.85,102,3/14/2026
10306,11305,47.7,100,12/5/2026
10307,11306,45.7,101,9/25/2026
10308,11307,52.05,102,8/15/2026
10309,11308,47.95,100,6/3/2026
10310,11309,69.8,101,12/2/2026
10311,11310,81.8,102,5/27/2026
10312,11311,80.9,100,2/22/2026
10313,11312,20.6,101,9/7/2026
10314,11313,93.3,102,7/1/2026
10315,11314,58.8,100,2/24/2026
10316,11315,13.05,101,8/1/2026
10317,11316,1,102,3/25/2026
10318,11317,28.35,100,8/10/2026
10319,11318,26.35,101,12/1/2026
10320,11319,47.5,102,3/25/2026
10321,11320,24.5,100,8/23/2026
10322,11321,33.85,101,10/22/2026
10323,11322,30.1,102,4/19/2026
10324,11323,85.4,100,2/8/2026
10325,11324,16.25,101,12/12/2026
10326,11325,92.3,102,7/7/2026
10327,11326,57.65,100,6/15/2026
10328,11327,36.05,101,8/27/2026
10329,11328,23.3,102,6/4/2026
10330,11329,1.55,100,4/21/2026
10331,11330,68.15,101,3/26/2026
10332,11331,22.7,102,10/13/2026
10333,11332,21.85,100,12/6/2026
10334,11333,54.7,101,6/9/2026
10335,11334,81.65,102,2/7/2026
10336,11335,24.2,100,2/19/2026
10337,11336,23.45,101,2/16/2026
10338,11337,32.85,102,5/27/2026
10339,11338,39.7,100,6/7/2026
10340,11339,76.45,101,12/13/2026
10341,11340,26.2,102,11/1/2026
10342,11341,50.2,100,12/25/2026
10343,11342,4.6,101,11/5/2026
10344,11343,67.9,102,11/4/2026
10345,11344,54.1,100,2/19/2026
10346,11345,5.6,101,4/14/2026
10347,11346,95.3,102,4/27/2026
10348,11347,36.05,100,4/6/2026
10349,11348,11.7,101,5/1/2026
10350,11349,98.55,102,6/21/2026
10351,11350,50.95,100,4/25/2026
10352,11351,20.7,101,11/20/2026
10353,11352,51.95,102,11/10/2026
10354,11353,95.7,100,4/3/2026
10355,11354,70.55,101,3/15/2026
10356,11355,96.85,102,5/22/2026
10357,11356,33.7,100,4/16/2026
10358,11357,35.5,101,12/12/2026
10359,11358,6,102,7/22/2026
10360,11359,34.8,100,9/26/2026
10361,11360,48.7,101,6/5/2026
10362,11361,37.6,102,2/7/2026
10363,11362,47.1,100,3/20/2026
10364,11363,28,101,4/7/2026
10365,11364,90.25,102,10/24/2026
10366,11365,61.05,100,11/8/2026
10367,11366,39.7,101,2/13/2026
10368,11367,15.6,102,7/21/2026
10369,11368,46.95,100,10/1/2026
10370,11369,26.55,101,7/8/2026
10371,11370,61.45,102,8/7/2026
10372,11371,93,100,11/4/2026
10373,11372,39.7,101,9/27/2026
10374,11373,25.7,102,7/9/2026
10375,11374,82.1,100,6/10/2026
10376,11375,96.4,101,2/25/2026
10377,11376,11.1,102,6/3/2026
10378,11377,17.8,100,11/27/2026
10379,11378,40.7,101,3/25/2026
10380,11379,61.25,102,4/4/2026
10381,11380,24.7,100,5/1/2026
10382,11381,34.65,101,12/18/2026
10383,11382,38.55,102,5/1/2026
10384,11383,57.25,100,12/7/2026
10385,11384,90.7,101,9/10/2026
10386,11385,74.05,102,2/17/2026
10387,11386,5.2,100,5/27/2026
10388,11387,24.65,101,9/23/2026
10389,11388,66.85,102,9/5/2026
10390,11389,94.8,100,6/16/2026
10391,11390,26.1,101,12/6/2026
10392,11391,89,102,2/26/2026
10393,11392,45.9,100,2/4/2026
10394,11393,18,101,3/7/2026
10395,11394,85.4,102,7/27/2026
10396,11395,3.15,100,11/26/2026
10397,11396,27.5,101,2/16/2026
10398,11397,73.1,102,11/8/2026
10399,11398,87.05,100,2/13/2026
10400,11399,59.1,101,9/18/2026
10401,11400,81.75,102,3/14/2026
10402,11401,6.8,100,8/16/2026
10403,11402,62.15,101,2/21/2026
10404,11403,71.4,102,9/19/2026
10405,11404,64.4,100,9/20/2026
10406,11405,22.6,101,9/17/2026
10407,11406,20.75,102,2/14/2026
10408,11407,89.55,100,8/9/2026
10409,11408,47.05,101,6/6/2026
10410,11409,63.45,102,3/3/2026
10411,11410,79.05,100,4/2/2026
10412,11411,94.6,101,8/16/2026
10413,11412,12.2,102,8/6/2026
10414,11413,34,100,10/21/2026
10415,11414,72.8,101,4/9/2026
10416,11415,68.9,102,12/18/2026
10417,11416,40.5,100,6/8/2026
10418,11417,94.35,101,5/27/2026
10419,11418,91.35,102,12/1/2026
10420,11419,84.65,100,10/6/2026
10421,11420,91.3,101,5/12/2026
10422,11421,87.2,102,2/23/2026
10423,11422,29.95,100,11/15/2026
10424,11423,5.5,101,4/20/2026
10425,11424,96.1,102,7/6/2026
10426,11425,37.15,100,11/17/2026
10427,11426,26.55,101,2/4/2026
10428,11427,27.1,102,12/4/2026
10429,11428,3,100,2/18/2026
10430,11429,86.5,101,4/19/2026
10431,11430,100.5,102,8/14/2026
10432,11431,88.25,100,7/13/2026
10433,11432,46.45,101,2/13/2026
10434,11433,75.65,102,11/6/2026
10435,11434,62.15,100,12/1/2026
10436,11435,55.9,101,2/3/2026
10437,11436,80.75,102,2/9/2026
10438,11437,23.95,100,5/11/2026
10439,11438,85.95,101,9/1/2026
10440,11439,48.9,102,12/16/2026
10441,11440,38.15,100,8/14/2026
10442,11441,14.4,101,5/27/2026
10443,11442,70.55,102,10/15/2026
10444,11443,89.4,100,11/17/2026
