coverage_id,policy_id,coverage_amount,coverage_type_id
30097,12622,5328,1002
30098,12623,5937,1000
30099,12623,4274,1001
30100,12624,7199,1002
30101,12624,8083,1000
30102,12625,5219,1001
30103,12625,8815,1002
30104,12625,2126,1000
30105,12626,3759,1001
30106,12626,8026,1002
30107,12626,375,1000
30108,12627,8359,1001
30109,12627,274,1002
30110,12627,4518,1000
30111,12628,7312,1001
30112,12628,2675,1002
30113,12629,9343,1000
30114,12629,2105,1001
30115,12630,7945,1002
30116,12630,6993,1000
30117,12630,8605,1001
30118,12631,1788,1002
30119,12631,4353,1000
30120,12632,2066,1001
30121,12632,7798,1002
30122,12632,7561,1000
30123,12633,477,1001
30124,12633,795,1002
30125,12634,761,1000
30126,12634,2034,1001
30127,12635,4950,1002
30128,12635,6726,1000
30129,12635,377,1001
30130,12636,9257,1002
30131,12636,8761,1000
30132,12637,3457,1001
30133,12637,2204,1002
30134,12637,8342,1000
30135,12638,7669,1001
30136,12638,8221,1002
30137,12639,749,1000
30138,12639,5845,1001
30139,12639,7408,1002
30140,12640,9248,1000
30141,12640,6491,1001
30142,12641,7317,1002
30143,12641,1715,1000
30144,12642,7907,1001
30145,12642,5560,1002
30146,12642,7050,1000
30147,12643,2553,1001
30148,12643,9557,1002
30149,12643,4170,1000
30150,12644,7659,1001
30151,12644,500,1002
30152,12644,551,1000
30153,12645,4717,1001
30154,12645,660,1002
30155,12645,2488,1000
30156,12646,3838,1001
30157,12646,4638,1002
30158,12646,1238,1000
30159,12647,9742,1001
30160,12647,85,1002
30161,12648,5426,1000
30162,12648,4658,1001
30163,12648,2467,1002
30164,12649,9720,1000
30165,12649,1293,1001
30166,12650,6866,1002
30167,12650,9734,1000
30168,12651,2921,1001
30169,12651,7404,1002
30170,12652,6768,1000
30171,12652,77,1001
30172,12652,4046,1002
30173,12653,7836,1000
30174,12653,8237,1001
30175,12653,2496,1002
30176,12654,9601,1000
30177,12654,1056,1001
30178,12654,1355,1002
30179,12655,6813,1000
30180,12655,3535,1001
30181,12655,3134,1002
30182,12656,9283,1000
30183,12656,531,1001
30184,12656,4234,1002
30185,12657,1907,1000
30186,12657,7041,1001
30187,12657,1255,1002
30188,12658,3271,1000
30189,12658,3019,1001
30190,12659,5411,1002
30191,12659,6226,1000
30192,12660,673,1001
30193,12660,2681,1002
30194,12661,4653,1000
30195,12661,1264,1001
30196,12661,4500,1002
30197,12662,1029,1000
30198,12662,1239,1001
30199,12662,5810,1002
30200,12663,1234,1000
30201,12663,3545,1001
30202,12663,5309,1002
30203,12664,8045,1000
30204,12664,1362,1001
30205,12665,3876,1002
30206,12665,5742,1000
30207,12666,2073,1001
30208,12666,9388,1002
30209,12666,7655,1000
30210,12667,9375,1001
30211,12667,8644,1002
30212,12667,5726,1000
30213,12668,9914,1001
30214,12668,9061,1002
30215,12669,6428,1000
30216,12669,2714,1001
30217,12669,1336,1002
30218,12670,6270,1000
30219,12670,3784,1001
30220,12671,773,1002
30221,12671,6222,1000
30222,12672,1769,1001
30223,12672,7984,1002
30224,12672,4074,1000
30225,12673,864,1001
30226,12673,2393,1002
30227,12674,2256,1000
30228,12674,1765,1001
30229,12674,117,1002
30230,12675,1542,1000
30231,12675,5850,1001
30232,12675,1609,1002
30233,12676,2550,1000
30234,12676,9771,1001
30235,12676,608,1002
30236,12677,3963,1000
30237,12677,3619,1001
30238,12678,1081,1002
30239,12678,6526,1000
30240,12679,8996,1001
30241,12679,2078,1002
30242,12680,7347,1000
30243,12680,5838,1001
30244,12680,8610,1002
30245,12681,285,1000
30246,12681,2416,1001
30247,12681,7777,1002
30248,12682,9463,1000
30249,12682,3036,1001
30250,12682,7325,1002
30251,12683,1885,1000
30252,12683,4889,1001
30253,12683,9001,1002
30254,12684,1832,1000
30255,12684,1562,1001
30256,12684,7809,1002
30257,12685,3671,1000
30258,12685,1398,1001
30259,12686,3556,1002
30260,12686,9420,1000
30261,12687,1099,1001
30262,12687,4045,1002
30263,12688,2108,1000
30264,12688,1197,1001
30265,12688,4226,1002
30266,12689,9083,1000
30267,12689,39,1001
30268,12690,8969,1002
30269,12690,3161,1000
30270,12690,8525,1001
30271,12691,5997,1002
30272,12691,4249,1000
30273,12691,3715,1001
30274,12692,2473,1002
30275,12692,4059,1000
30276,12693,1659,1001
30277,12693,6103,1002
30278,12693,4053,1000
30279,12694,2338,1001
30280,12694,3730,1002
30281,12694,9856,1000
30282,12695,1245,1001
30283,12695,214,1002
30284,12695,9154,1000
30285,12696,75,1001
30286,12696,8689,1002
30287,12697,1311,1000
30288,12697,5844,1001
30289,12698,1724,1002
30290,12698,868,1000
30291,12698,9435,1001
30292,12699,5224,1002
30293,12699,8153,1000
30294,12699,4110,1001
30295,12700,3962,1002
30296,12700,2622,1000
30297,12700,4253,1001
30298,12701,3979,1002
30299,12701,1137,1000
30300,12702,1932,1001
30301,12702,4487,1002
30302,12702,2955,1000
30303,12703,2792,1001
30304,12703,8635,1002
30305,12704,7704,1000
30306,12704,9440,1001
30307,12704,9036,1002
30308,12705,2938,1000
30309,12705,6905,1001
30310,12705,194,1002
30311,12706,8973,1000
30312,12706,8506,1001
30313,12707,163,1002
30314,12707,4734,1000
30315,12707,9489,1001
30316,12708,6080,1002
30317,12708,2964,1000
30318,12709,8483,1001
30319,12709,9247,1002
30320,12709,3142,1000
30321,12710,9985,1001
30322,12710,9220,1002
30323,12710,7797,1000
30324,12711,1897,1001
30325,12711,1806,1002
30326,12712,1225,1000
30327,12712,2275,1001
30328,12713,1004,1002
30329,12713,1528,1000
30330,12714,7629,1001
30331,12714,1342,1002
30332,12715,5124,1000
30333,12715,2572,1001
30334,12716,625,1002
30335,12716,574,1000
30336,12716,155,1001
30337,12717,5261,1002
30338,12717,7720,1000
30339,12718,784,1001
30340,12718,5694,1002
30341,12718,5697,1000
30342,12719,7401,1001
30343,12719,7028,1002
30344,12720,3647,1000
30345,12720,4757,1001
30346,12721,4577,1002
30347,12721,2128,1000
30348,12722,3523,1001
30349,12722,5781,1002
30350,12722,9038,1000
30351,12723,2907,1001
30352,12723,1540,1002
30353,12723,9429,1000
30354,12724,7604,1001
30355,12724,3443,1002
30356,12725,64,1000
30357,12725,4603,1001
30358,12726,5564,1002
30359,12726,9480,1000
30360,12727,9384,1001
30361,12727,8561,1002
30362,12727,1936,1000
30363,12728,2702,1001
30364,12728,3122,1002
30365,12729,5272,1000
30366,12729,2289,1001
30367,12729,4623,1002
30368,12730,8280,1000
30369,12730,384,1001
30370,12731,9441,1002
30371,12731,2551,1000
30372,12731,2919,1001
30373,12732,6241,1002
30374,12732,6841,1000
30375,12732,7606,1001
30376,12733,8449,1002
30377,12733,6614,1000
30378,12734,5284,1001
30379,12734,4914,1002
30380,12734,4331,1000
30381,12735,1149,1001
30382,12735,2978,1002
30383,12735,3698,1000
30384,12736,7648,1001
30385,12736,5112,1002
30386,12736,8054,1000
30387,12737,6084,1001
30388,12737,6604,1002
30389,12738,5934,1000
30390,12738,4937,1001
30391,12738,9223,1002
30392,12739,6145,1000
30393,12739,6634,1001
30394,12739,3317,1002
30395,12740,3218,1000
30396,12740,2965,1001
30397,12741,1083,1002
30398,12741,2490,1000
30399,12742,4812,1001
30400,12742,8210,1002
30401,12743,3331,1000
30402,12743,8876,1001
30403,12743,3281,1002
30404,12744,853,1000
30405,12744,8281,1001
30406,12745,403,1002
30407,12745,2963,1000
30408,12745,9072,1001
30409,12746,6039,1002
30410,12746,5561,1000
30411,12747,4231,1001
30412,12747,7593,1002
30413,12747,5548,1000
30414,12748,2288,1001
30415,12748,6500,1002
30416,12748,6584,1000
30417,12749,3146,1001
30418,12749,6874,1002
30419,12750,2392,1000
30420,12750,4221,1001
30421,12751,9049,1002
30422,12751,4831,1000
30423,12751,9954,1001
30424,12752,3143,1002
30425,12752,6083,1000
30426,12753,2362,1001
30427,12753,4745,1002
30428,12754,3806,1000
30429,12754,4870,1001
30430,12755,5788,1002
30431,12755,2083,1000
30432,12755,1082,1001
30433,12756,8789,1002
30434,12756,5832,1000
30435,12756,2927,1001
30436,12757,3113,1002
30437,12757,5527,1000
30438,12757,8469,1001
30439,12758,7660,1002
30440,12758,8157,1000
30441,12759,7958,1001
30442,12759,6880,1002
30443,12760,7919,1000
30444,12760,7468,1001
30445,12761,4930,1002
30446,12761,2359,1000
30447,12762,2513,1001
30448,12762,2191,1002
30449,12763,6716,1000
30450,12763,1294,1001
30451,12763,9951,1002
30452,12764,6003,1000
30453,12764,8475,1001
30454,12765,7390,1002
30455,12765,2824,1000
30456,12765,2987,1001
30457,12766,4010,1002
30458,12766,4769,1000
30459,12766,9603,1001
30460,12767,6267,1002
30461,12767,9528,1000
30462,12768,1992,1001
30463,12768,9398,1002
30464,12769,9727,1000
30465,12769,3126,1001
30466,12770,8773,1002
30467,12770,4080,1000
30468,12771,290,1001
30469,12771,77,1002
30470,12772,7809,1000
30471,12772,7120,1001
30472,12773,4823,1002
30473,12773,1558,1000
30474,12774,2647,1001
30475,12774,6043,1002
30476,12774,9828,1000
30477,12775,159,1001
30478,12775,4823,1002
30479,12776,986,1000
30480,12776,50,1001
30481,12776,4413,1002
30482,12777,7860,1000
30483,12777,3641,1001
30484,12777,3374,1002
30485,12778,9444,1000
30486,12778,1750,1001
30487,12778,9178,1002
30488,12779,7851,1000
30489,12779,3089,1001
30490,12780,7753,1002
30491,12780,2416,1000
30492,12780,4094,1001
30493,12781,7377,1002
30494,12781,2796,1000
30495,12781,644,1001
30496,12782,2785,1002
30497,12782,6231,1000
30498,12783,7300,1001
30499,12783,3780,1002
30500,12783,9360,1000
30501,12784,3466,1001
30502,12784,3110,1002
30503,12785,1903,1000
30504,12785,2639,1001
30505,12786,5268,1002
30506,12786,6112,1000
30507,12787,6938,1001
30508,12787,7057,1002
30509,12787,6388,1000
30510,12788,4704,1001
30511,12788,3966,1002
30512,12788,8130,1000
30513,12789,1805,1001
30514,12789,6923,1002
30515,12790,5943,1000
30516,12790,7951,1001
30517,12790,6261,1002
30518,12791,2600,1000
30519,12791,1030,1001
30520,12792,4473,1002
30521,12792,5223,1000
30522,12793,8531,1001
30523,12793,5905,1002
30524,12793,7862,1000
30525,12794,1441,1001
30526,12794,1883,1002
30527,12795,8622,1000
30528,12795,8976,1001
30529,12795,103,1002
30530,12796,1203,1000
30531,12796,6635,1001
30532,12796,2724,1002
30533,12797,1006,1000
30534,12797,8260,1001
30535,12798,4921,1002
30536,12798,6259,1000
30537,12798,8818,1001
30538,12799,1018,1002
30539,12799,8668,1000
30540,12800,2388,1001
30541,12800,4176,1002
30542,12801,6883,1000
30543,12801,1677,1001
30544,12802,7376,1002
30545,12802,6636,1000
30546,12802,4276,1001
30547,12803,9384,1002
30548,12803,165,1000
30549,12804,9309,1001
30550,12804,2403,1002
30551,12804,1262,1000
30552,12805,900,1001
30553,12805,9532,1002
30554,12805,8733,1000
30555,12806,5828,1001
30556,12806,2836,1002
30557,12806,7913,1000
30558,12807,8034,1001
30559,12807,8259,1002
30560,12808,4060,1000
30561,12808,8806,1001
30562,12809,5492,1002
30563,12809,9190,1000
30564,12810,1276,1001
30565,12810,3081,1002
30566,12810,5596,1000
30567,12811,4207,1001
30568,12811,2245,1002
30569,12812,8526,1000
30570,12812,453,1001
30571,12813,6945,1002
30572,12813,892,1000
30573,12813,227,1001
30574,12814,1631,1002
30575,12814,2951,1000
30576,12815,4091,1001
30577,12815,3387,1002
30578,12816,3885,1000
30579,12816,4700,1001
30580,12816,8560,1002
30581,12817,1244,1000
30582,12817,4151,1001
30583,12817,8418,1002
30584,12818,4493,1000
30585,12818,2769,1001
30586,12819,9225,1002
30587,12819,3659,1000
30588,12819,8342,1001
30589,12820,7560,1002
30590,12820,4162,1000
30591,12820,1091,1001
30592,12821,9302,1002
30593,12821,5972,1000
30594,12821,294,1001
30595,12822,4148,1002
30596,12822,5594,1000
30597,12823,556,1001
30598,12823,6221,1002
30599,12823,959,1000
30600,12824,2164,1001
30601,12824,1083,1002
30602,12824,4930,1000
30603,12825,9978,1001
30604,12825,7369,1002
30605,12826,4862,1000
30606,12826,6628,1001
30607,12826,1821,1002
30608,12827,4468,1000
30609,12827,105,1001
30610,12827,72,1002
30611,12828,4900,1000
30612,12828,7201,1001
30613,12828,8050,1002
30614,12829,9941,1000
30615,12829,3248,1001
30616,12829,2178,1002
30617,12830,5012,1000
30618,12830,998,1001
30619,12830,870,1002
30620,12831,7118,1000
30621,12831,1582,1001
30622,12831,9468,1002
30623,12832,8350,1000
30624,12832,1645,1001
30625,12833,8674,1002
30626,12833,4234,1000
30627,12834,4437,1001
30628,12834,6045,1002
30629,12834,2038,1000
30630,12835,6679,1001
30631,12835,8379,1002
30632,12836,7328,1000
30633,12836,5462,1001
30634,12836,9903,1002
30635,12837,6790,1000
30636,12837,9756,1001
30637,12838,5712,1002
30638,12838,1282,1000
30639,12838,7806,1001
30640,12839,7225,1002
30641,12839,1862,1000
30642,12840,3748,1001
30643,12840,6399,1002
30644,12840,7383,1000
30645,12841,8224,1001
30646,12841,8731,1002
30647,12841,6490,1000
30648,12842,1285,1001
30649,12842,3735,1002
30650,12843,677,1000
30651,12843,3635,1001
30652,12843,9163,1002
30653,12844,2203,1000
30654,12844,5103,1001
30655,12844,4084,1002
30656,12845,2337,1000
30657,12845,4126,1001
30658,12846,6494,1002
30659,12846,4473,1000
30660,12847,9526,1001
30661,12847,5895,1002
30662,12847,4026,1000
30663,12848,5795,1001
30664,12848,3274,1002
30665,12848,7809,1000
30666,12849,3422,1001
30667,12849,3013,1002
30668,12850,5779,1000
30669,12850,3849,1001
30670,12850,3178,1002
30671,12851,2106,1000
30672,12851,3004,1001
30673,12852,2323,1002
30674,12852,5153,1000
30675,12853,5645,1001
30676,12853,8978,1002
30677,12854,9221,1000
30678,12854,5307,1001
30679,12855,3919,1002
30680,12855,1430,1000
30681,12856,5578,1001
30682,12856,2356,1002
30683,12857,212,1000
30684,12857,2829,1001
30685,12858,8928,1002
30686,12858,6043,1000
30687,12858,6086,1001
30688,12859,227,1002
30689,12859,3547,1000
30690,12860,5764,1001
30691,12860,8161,1002
30692,12861,4547,1000
30693,12861,8880,1001
30694,12862,8711,1002
30695,12862,2373,1000
30696,12862,2449,1001
30697,12863,1978,1002
30698,12863,4335,1000
30699,12863,4088,1001
30700,12864,9232,1002
30701,12864,3577,1000
30702,12864,2555,1001
30703,12865,8561,1002
30704,12865,9852,1000
30705,12865,4910,1001
30706,12866,8720,1002
30707,12866,3086,1000
30708,12866,7426,1001
30709,12867,8673,1002
30710,12867,6709,1000
30711,12867,207,1001
30712,12868,7219,1002
30713,12868,8779,1000
30714,12869,2021,1001
30715,12869,6584,1002
30716,12870,7445,1000
30717,12870,5612,1001
30718,12870,9745,1002
30719,12871,1027,1000
30720,12871,4401,1001
30721,12871,1974,1002
30722,12872,8492,1000
30723,12872,3788,1001
30724,12872,1094,1002
30725,12873,6111,1000
30726,12873,8013,1001
30727,12874,6643,1002
30728,12874,2741,1000
30729,12874,6724,1001
30730,12875,7376,1002
30731,12875,7517,1000
30732,12876,8771,1001
30733,12876,5697,1002
30734,12876,6069,1000
30735,12877,7428,1001
30736,12877,730,1002
30737,12877,5993,1000
30738,12878,144,1001
30739,12878,5634,1002
30740,12879,2744,1000
30741,12879,5700,1001
30742,12879,3207,1002
30743,12880,5322,1000
30744,12880,2190,1001
30745,12881,5644,1002
30746,12881,5607,1000
30747,12882,2512,1001
30748,12882,8754,1002
30749,12882,4175,1000
30750,12883,2864,1001
30751,12883,2843,1002
30752,12883,6973,1000
30753,12884,1584,1001
30754,12884,9988,1002
30755,12885,538,1000
30756,12885,3550,1001
30757,12885,5238,1002
30758,12886,2588,1000
30759,12886,8860,1001
30760,12886,9782,1002
30761,12887,3676,1000
30762,12887,7843,1001
30763,12887,3782,1002
30764,12888,5818,1000
30765,12888,4191,1001
30766,12889,7577,1002
30767,12889,6322,1000
30768,12890,3300,1001
30769,12890,3747,1002
30770,12891,9361,1000
30771,12891,9114,1001
30772,12892,9522,1002
30773,12892,1311,1000
30774,12893,9059,1001
30775,12893,3137,1002
30776,12893,2854,1000
30777,12894,4972,1001
30778,12894,4091,1002
30779,12894,7434,1000
30780,12895,8276,1001
30781,12895,5177,1002
30782,12895,8696,1000
30783,12896,2991,1001
30784,12896,983,1002
30785,12896,9082,1000
30786,12897,942,1001
30787,12897,283,1002
30788,12897,7036,1000
30789,12898,5893,1001
30790,12898,6244,1002
30791,12899,9856,1000
30792,12899,8980,1001
30793,12899,3843,1002
30794,12900,2247,1000
30795,12900,2659,1001
30796,12900,7415,1002
30797,12901,1413,1000
30798,12901,8421,1001
30799,12901,4795,1002
30800,12902,3260,1000
30801,12902,413,1001
30802,12902,1811,1002
30803,12903,7637,1000
30804,12903,6210,1001
30805,12904,6480,1002
30806,12904,2008,1000
30807,12904,643,1001
30808,12905,875,1002
30809,12905,5867,1000
30810,12905,3855,1001
30811,12906,840,1002
30812,12906,8091,1000
30813,12906,1515,1001
30814,12907,2025,1002
30815,12907,3021,1000
30816,12908,5469,1001
30817,12908,9139,1002
30818,12909,3529,1000
30819,12909,5456,1001
30820,12909,7502,1002
30821,12910,7482,1000
30822,12910,2230,1001
30823,12911,4880,1002
30824,12911,5248,1000
30825,12912,6282,1001
30826,12912,6620,1002
30827,12912,3170,1000
30828,12913,3305,1001
30829,12913,8115,1002
30830,12914,6043,1000
30831,12914,847,1001
30832,12915,3185,1002
30833,12915,7621,1000
30834,12916,455,1001
30835,12916,7939,1002
30836,12916,8184,1000
30837,12917,9834,1001
30838,12917,5238,1002
30839,12918,9264,1000
30840,12918,8477,1001
30841,12919,9370,1002
30842,12919,4325,1000
30843,12919,5065,1001
30844,12920,4904,1002
30845,12920,7796,1000
30846,12921,724,1001
30847,12921,9159,1002
30848,12922,689,1000
30849,12922,5452,1001
30850,12922,5605,1002
30851,12923,8,1000
30852,12923,9958,1001
30853,12923,551,1002
30854,12924,3681,1000
30855,12924,5963,1001
30856,12925,5449,1002
30857,12925,7024,1000
30858,12926,1619,1001
30859,12926,2885,1002
30860,12926,2720,1000
30861,12927,7703,1001
30862,12927,9258,1002
30863,12928,8463,1000
30864,12928,9908,1001
30865,12929,5965,1002
30866,12929,7579,1000
30867,12930,5093,1001
30868,12930,4626,1002
30869,12931,3450,1000
30870,12931,2702,1001
30871,12932,984,1002
30872,12932,8989,1000
30873,12932,487,1001
30874,12933,1740,1002
30875,12933,3373,1000
30876,12933,1194,1001
30877,12934,9172,1002
30878,12934,8055,1000
30879,12935,9069,1001
30880,12935,4530,1002
30881,12935,9843,1000
30882,12936,8578,1001
30883,12936,2307,1002
30884,12937,8835,1000
30885,12937,3227,1001
30886,12938,5845,1002
30887,12938,9553,1000
30888,12939,560,1001
30889,12939,9894,1002
30890,12939,1274,1000
30891,12940,2603,1001
30892,12940,4700,1002
30893,12941,2627,1000
30894,12941,9587,1001
30895,12942,6953,1002
30896,12942,7971,1000
30897,12943,997,1001
30898,12943,6561,1002
30899,12943,5786,1000
30900,12944,6466,1001
30901,12944,8769,1002
30902,12944,8622,1000
30903,12945,3420,1001
30904,12945,3466,1002
30905,12945,1060,1000
30906,12946,8677,1001
30907,12946,8693,1002
30908,12947,8881,1000
30909,12947,5435,1001
30910,12947,7108,1002
30911,12948,3597,1000
30912,12948,9888,1001
30913,12948,3722,1002
30914,12949,2433,1000
30915,12949,8385,1001
30916,12950,2022,1002
30917,12950,4854,1000
30918,12951,3570,1001
30919,12951,9410,1002
30920,12951,4867,1000
30921,12952,8026,1001
30922,12952,1971,1002
30923,12952,9300,1000
30924,12953,1630,1001
30925,12953,1318,1002
30926,12954,9492,1000
30927,12954,4048,1001
30928,12954,1440,1002
30929,12955,1851,1000
30930,12955,1225,1001
30931,12956,5378,1002
30932,12956,2839,1000
30933,12957,9424,1001
30934,12957,952,1002
30935,12957,2715,1000
30936,12958,3412,1001
30937,12958,5984,1002
30938,12959,9278,1000
30939,12959,4528,1001
30940,12960,4653,1002
30941,12960,1338,1000
30942,12961,1739,1001
30943,12961,1513,1002
30944,12961,2572,1000
30945,12962,4496,1001
30946,12962,6961,1002
30947,12962,9955,1000
30948,12963,6509,1001
30949,12963,5576,1002
30950,12964,5817,1000
30951,12964,1551,1001
30952,12965,564,1002
30953,12965,78,1000
30954,12965,5534,1001
30955,12966,9456,1002
30956,12966,4837,1000
30957,12967,8240,1001
30958,12967,2495,1002
30959,12967,7921,1000
30960,12968,5082,1001
30961,12968,7793,1002
30962,12968,4769,1000
30963,12969,4541,1001
30964,12969,3073,1002
30965,12969,1206,1000
30966,12970,2075,1001
30967,12970,7125,1002
30968,12970,635,1000
30969,12971,6876,1001
30970,12971,1113,1002
30971,12971,3438,1000
30972,12972,1198,1001
30973,12972,1648,1002
30974,12972,474,1000
30975,12973,9760,1001
30976,12973,8276,1002
30977,12973,133,1000
30978,12974,2194,1001
30979,12974,9976,1002
30980,12975,7274,1000
30981,12975,4002,1001
30982,12975,312,1002
30983,12976,7670,1000
30984,12976,8978,1001
30985,12977,8225,1002
30986,12977,7017,1000
30987,12978,3760,1001
30988,12978,2449,1002
30989,12979,6914,1000
30990,12979,5875,1001
30991,12979,6381,1002
30992,12980,8338,1000
30993,12980,3302,1001
30994,12980,8859,1002
30995,12981,3499,1000
30996,12981,5057,1001
30997,12981,308,1002
30998,12982,376,1000
30999,12982,1002,1001
31000,12982,6720,1002
31001,12983,2759,1000
31002,12983,7141,1001
31003,12984,5247,1002
31004,12984,4437,1000
31005,12985,3341,1001
31006,12985,4339,1002
31007,12985,8594,1000
31008,12986,746,1001
31009,12986,842,1002
31010,12987,4372,1000
31011,12987,3504,1001
31012,12988,5644,1002
31013,12988,3955,1000
31014,12988,7122,1001
31015,12989,1577,1002
31016,12989,2861,1000
31017,12989,4932,1001
31018,12990,1814,1002
31019,12990,9907,1000
31020,12991,1347,1001
31021,12991,9146,1002
31022,12991,3217,1000
31023,12992,2677,1001
31024,12992,1078,1002
31025,12993,5322,1000
31026,12993,5126,1001
31027,12993,1229,1002
31028,12994,2085,1000
31029,12994,1256,1001
31030,12994,6494,1002
31031,12995,3499,1000
31032,12995,8978,1001
31033,12996,7649,1002
31034,12996,3523,1000
31035,12997,5508,1001
31036,12997,961,1002
31037,12998,802,1000
31038,12998,1845,1001
31039,12999,4831,1002
31040,12999,3629,1000
31041,13000,6606,1001
31042,13000,3256,1002
31043,13000,8251,1000
31044,13001,6548,1001
31045,13001,7835,1002
31046,13002,5316,1000
31047,13002,4376,1001
31048,13002,1414,1002
31049,13003,1477,1000
31050,13003,468,1001
31051,13003,7017,1002
31052,13004,5289,1000
31053,13004,5754,1001
31054,13005,6839,1002
31055,13005,4824,1000
31056,13006,4760,1001
31057,13006,6045,1002
31058,13006,9778,1000
31059,13007,5234,1001
31060,13007,5823,1002
31061,13008,6100,1000
31062,13008,5149,1001
31063,13009,2423,1002
31064,13009,4097,1000
31065,13009,9482,1001
31066,13010,6577,1002
31067,13010,2235,1000
31068,13010,2963,1001
31069,13011,8157,1002
31070,13011,2896,1000
31071,13011,2376,1001
31072,13012,6750,1002
31073,13012,353,1000
31074,13013,6349,1001
31075,13013,1786,1002
31076,13013,6880,1000
31077,13014,907,1001
31078,13014,2496,1002
31079,13014,897,1000
31080,13015,5548,1001
31081,13015,1478,1002
31082,13015,7987,1000
31083,13016,6003,1001
31084,13016,6997,1002
31085,13016,6354,1000
31086,13017,1159,1001
31087,13017,4775,1002
31088,13018,1815,1000
31089,13018,4608,1001
31090,13019,1344,1002
31091,13019,1978,1000
31092,13019,5855,1001
31093,13020,4775,1002
31094,13020,53,1000
31095,13021,5790,1001
31096,13021,3965,1002
31097,13022,9586,1000
31098,13022,8305,1001
31099,13023,7079,1002
31100,13023,3529,1000
31101,13024,5008,1001
31102,13024,5941,1002
31103,13024,8028,1000
31104,13025,7132,1001
31105,13025,2515,1002
31106,13026,2691,1000
31107,13026,4668,1001
31108,13026,1410,1002
31109,13027,4401,1000
31110,13027,660,1001
31111,13027,566,1002
31112,13028,1535,1000
31113,13028,6582,1001
31114,13029,7668,1002
31115,13029,9951,1000
31116,13030,3047,1001
31117,13030,3712,1002
31118,13030,1729,1000
31119,13031,4784,1001
31120,13031,8435,1002
31121,13032,9202,1000
31122,13032,2703,1001
31123,13032,278,1002
31124,13033,8307,1000
31125,13033,5106,1001
31126,13034,1798,1002
31127,13034,4721,1000
31128,13035,807,1001
31129,13035,8250,1002
31130,13036,3890,1000
31131,13036,4341,1001
31132,13037,2901,1002
31133,13037,9162,1000
31134,13037,8371,1001
31135,13038,6619,1002
31136,13038,2855,1000
31137,13038,2180,1001
31138,13039,3307,1002
31139,13039,9265,1000
31140,13040,7353,1001
31141,13040,767,1002
31142,13041,5714,1000
31143,13041,710,1001
31144,13042,2783,1002
31145,13042,3926,1000
31146,13043,3525,1001
31147,13043,8799,1002
31148,13043,3373,1000
31149,13044,7862,1001
31150,13044,499,1002
31151,13045,5237,1000
31152,13045,2205,1001
31153,13045,1619,1002
31154,13046,4095,1000
31155,13046,6501,1001
31156,13047,5965,1002
31157,13047,4659,1000
31158,13047,3073,1001
31159,13048,126,1002
31160,13048,5838,1000
31161,13048,3905,1001
31162,13049,9093,1002
31163,13049,9046,1000
31164,13049,1494,1001
31165,13050,764,1002
31166,13050,2442,1000
31167,13051,470,1001
31168,13051,2175,1002
31169,13052,5957,1000
31170,13052,9571,1001
31171,13053,1273,1002
31172,13053,4470,1000
31173,13053,5525,1001
31174,13054,1722,1002
31175,13054,6081,1000
31176,13054,1597,1001
31177,13055,2068,1002
31178,13055,4280,1000
31179,13056,3090,1001
31180,13056,9545,1002
31181,13056,5475,1000
31182,13057,415,1001
31183,13057,8965,1002
31184,13057,6916,1000
31185,13058,4627,1001
31186,13058,9744,1002
31187,13059,6727,1000
31188,13059,940,1001
31189,13059,2492,1002
31190,13060,1525,1000
31191,13060,487,1001
31192,13060,8722,1002
31193,13061,5863,1000
31194,13061,3992,1001
31195,13061,2715,1002
31196,13062,1277,1000
31197,13062,7716,1001
31198,13062,682,1002
31199,13063,3436,1000
31200,13063,6724,1001
31201,13064,6165,1002
31202,13064,1789,1000
31203,13064,8661,1001
31204,13065,6535,1002
31205,13065,2945,1000
31206,13065,2570,1001
31207,13066,1224,1002
31208,13066,7271,1000
31209,13067,8050,1001
31210,13067,2637,1002
31211,13068,8121,1000
31212,13068,5498,1001
31213,13068,9767,1002
31214,13069,7667,1000
31215,13069,7201,1001
31216,13069,3432,1002
31217,13070,4483,1000
31218,13070,211,1001
31219,13071,4492,1002
31220,13071,720,1000
31221,13071,2908,1001
31222,13072,1458,1002
31223,13072,1899,1000
31224,13072,1508,1001
31225,13073,9709,1002
31226,13073,7933,1000
31227,13074,4963,1001
31228,13074,8376,1002
31229,13074,2244,1000
31230,13075,3843,1001
31231,13075,9965,1002
31232,13075,8855,1000
31233,13076,7685,1001
31234,13076,8905,1002
31235,13077,9940,1000
31236,13077,9950,1001
31237,13078,8181,1002
31238,13078,3668,1000
31239,13078,5130,1001
31240,13079,3695,1002
31241,13079,111,1000
31242,13079,4706,1001
31243,13080,2835,1002
31244,13080,6464,1000
31245,13081,3795,1001
31246,13081,4290,1002
31247,13082,3079,1000
31248,13082,4233,1001
31249,13082,9122,1002
31250,13083,1159,1000
31251,13083,3268,1001
31252,13083,4090,1002
31253,13084,3011,1000
31254,13084,3209,1001
31255,13085,3963,1002
31256,13085,930,1000
31257,13085,2210,1001
31258,13086,5027,1002
31259,13086,5871,1000
31260,13086,25,1001
31261,13087,4155,1002
31262,13087,6166,1000
31263,13087,7385,1001
31264,13088,5927,1002
31265,13088,1795,1000
31266,13088,3557,1001
31267,13089,6774,1002
31268,13089,9658,1000
31269,13090,1696,1001
